it ant_count alpha_ant beta_ant greedy random standard rank elit pso,,,,,,,,alpha=0.4,alpha=.55,alpha=1,bta=0.4,beta=0.85,beta=1,antcount=50,antcount=100,antcount=150,antcount=200
50,150,0.4,0.4,,,538.4972319,,538.4972319,FALSE,FALSE,538.4972319,FALSE,FALSE,FALSE,FALSE,538.4972319,FALSE
50,150,0.4,0.85,,,485.9886638,,485.9886638,FALSE,FALSE,FALSE,485.9886638,FALSE,FALSE,FALSE,485.9886638,FALSE
50,150,0.4,0.85,,,485.9886638,,485.9886638,FALSE,FALSE,FALSE,485.9886638,FALSE,FALSE,FALSE,485.9886638,FALSE
50,150,0.4,0.85,,,485.9886638,,485.9886638,FALSE,FALSE,FALSE,485.9886638,FALSE,FALSE,FALSE,485.9886638,FALSE
50,150,0.4,1,,,470.1400465,,470.1400465,FALSE,FALSE,FALSE,FALSE,470.1400465,FALSE,FALSE,470.1400465,FALSE
50,150,0.4,1,,,470.1400465,,470.1400465,FALSE,FALSE,FALSE,FALSE,470.1400465,FALSE,FALSE,470.1400465,FALSE
50,150,0.4,1,,,470.1400465,,470.1400465,FALSE,FALSE,FALSE,FALSE,470.1400465,FALSE,FALSE,470.1400465,FALSE
50,150,0.55,0.4,,,538.4972319,,FALSE,538.4972319,FALSE,538.4972319,FALSE,FALSE,FALSE,FALSE,538.4972319,FALSE
50,150,0.55,0.4,,,538.4972319,,FALSE,538.4972319,FALSE,538.4972319,FALSE,FALSE,FALSE,FALSE,538.4972319,FALSE
50,150,0.55,0.4,,,538.4972319,,FALSE,538.4972319,FALSE,538.4972319,FALSE,FALSE,FALSE,FALSE,538.4972319,FALSE
50,150,0.55,0.85,,,485.9886638,,FALSE,485.9886638,FALSE,FALSE,485.9886638,FALSE,FALSE,FALSE,485.9886638,FALSE
50,150,0.55,0.85,,,485.9886638,,FALSE,485.9886638,FALSE,FALSE,485.9886638,FALSE,FALSE,FALSE,485.9886638,FALSE
50,150,0.55,0.85,,,485.9886638,,FALSE,485.9886638,FALSE,FALSE,485.9886638,FALSE,FALSE,FALSE,485.9886638,FALSE
50,150,0.55,1,,,470.1400465,,FALSE,470.1400465,FALSE,FALSE,FALSE,470.1400465,FALSE,FALSE,470.1400465,FALSE
50,150,0.55,1,,,470.1400465,,FALSE,470.1400465,FALSE,FALSE,FALSE,470.1400465,FALSE,FALSE,470.1400465,FALSE
50,150,0.55,1,,,470.1400465,,FALSE,470.1400465,FALSE,FALSE,FALSE,470.1400465,FALSE,FALSE,470.1400465,FALSE
50,150,1,0.4,,,538.4972319,,FALSE,FALSE,538.4972319,538.4972319,FALSE,FALSE,FALSE,FALSE,538.4972319,FALSE
50,150,1,0.4,,,538.4972319,,FALSE,FALSE,538.4972319,538.4972319,FALSE,FALSE,FALSE,FALSE,538.4972319,FALSE
50,150,1,0.4,,,538.4972319,,FALSE,FALSE,538.4972319,538.4972319,FALSE,FALSE,FALSE,FALSE,538.4972319,FALSE
50,150,1,0.85,,,485.9886638,,FALSE,FALSE,485.9886638,FALSE,485.9886638,FALSE,FALSE,FALSE,485.9886638,FALSE
50,150,1,0.85,,,485.9886638,,FALSE,FALSE,485.9886638,FALSE,485.9886638,FALSE,FALSE,FALSE,485.9886638,FALSE
50,150,1,0.85,,,485.9886638,,FALSE,FALSE,485.9886638,FALSE,485.9886638,FALSE,FALSE,FALSE,485.9886638,FALSE
50,150,1,1,,,470.1400465,,FALSE,FALSE,470.1400465,FALSE,FALSE,470.1400465,FALSE,FALSE,470.1400465,FALSE
50,150,1,1,,,470.1400465,,FALSE,FALSE,470.1400465,FALSE,FALSE,470.1400465,FALSE,FALSE,470.1400465,FALSE
50,150,1,1,,,470.1400465,,FALSE,FALSE,470.1400465,FALSE,FALSE,470.1400465,FALSE,FALSE,470.1400465,FALSE
50,200,0.4,0.4,,,538.4972319,,538.4972319,FALSE,FALSE,538.4972319,FALSE,FALSE,FALSE,FALSE,FALSE,538.4972319
50,200,0.4,0.4,,,538.4972319,,538.4972319,FALSE,FALSE,538.4972319,FALSE,FALSE,FALSE,FALSE,FALSE,538.4972319
50,200,0.4,0.4,,,538.4972319,,538.4972319,FALSE,FALSE,538.4972319,FALSE,FALSE,FALSE,FALSE,FALSE,538.4972319
50,200,0.4,0.85,,,485.9886638,,485.9886638,FALSE,FALSE,FALSE,485.9886638,FALSE,FALSE,FALSE,FALSE,485.9886638
50,200,0.4,0.85,,,485.9886638,,485.9886638,FALSE,FALSE,FALSE,485.9886638,FALSE,FALSE,FALSE,FALSE,485.9886638
50,200,0.4,0.85,,,485.9886638,,485.9886638,FALSE,FALSE,FALSE,485.9886638,FALSE,FALSE,FALSE,FALSE,485.9886638
50,200,0.4,1,,,470.1400465,,470.1400465,FALSE,FALSE,FALSE,FALSE,470.1400465,FALSE,FALSE,FALSE,470.1400465
50,200,0.4,1,,,470.1400465,,470.1400465,FALSE,FALSE,FALSE,FALSE,470.1400465,FALSE,FALSE,FALSE,470.1400465
50,200,0.4,1,,,470.1400465,,470.1400465,FALSE,FALSE,FALSE,FALSE,470.1400465,FALSE,FALSE,FALSE,470.1400465
50,200,0.55,0.4,,,538.4972319,,FALSE,538.4972319,FALSE,538.4972319,FALSE,FALSE,FALSE,FALSE,FALSE,538.4972319
50,200,0.55,0.4,,,538.4972319,,FALSE,538.4972319,FALSE,538.4972319,FALSE,FALSE,FALSE,FALSE,FALSE,538.4972319
50,200,0.55,0.4,,,538.4972319,,FALSE,538.4972319,FALSE,538.4972319,FALSE,FALSE,FALSE,FALSE,FALSE,538.4972319
50,200,0.55,0.85,,,485.9886638,,FALSE,485.9886638,FALSE,FALSE,485.9886638,FALSE,FALSE,FALSE,FALSE,485.9886638
50,200,0.55,0.85,,,485.9886638,,FALSE,485.9886638,FALSE,FALSE,485.9886638,FALSE,FALSE,FALSE,FALSE,485.9886638
50,200,0.55,0.85,,,485.9886638,,FALSE,485.9886638,FALSE,FALSE,485.9886638,FALSE,FALSE,FALSE,FALSE,485.9886638
50,200,0.55,1,,,470.1400465,,FALSE,470.1400465,FALSE,FALSE,FALSE,470.1400465,FALSE,FALSE,FALSE,470.1400465
50,200,0.55,1,,,470.1400465,,FALSE,470.1400465,FALSE,FALSE,FALSE,470.1400465,FALSE,FALSE,FALSE,470.1400465
50,200,0.55,1,,,470.1400465,,FALSE,470.1400465,FALSE,FALSE,FALSE,470.1400465,FALSE,FALSE,FALSE,470.1400465
50,200,1,0.4,,,538.4972319,,FALSE,FALSE,538.4972319,538.4972319,FALSE,FALSE,FALSE,FALSE,FALSE,538.4972319
50,200,1,0.4,,,538.4972319,,FALSE,FALSE,538.4972319,538.4972319,FALSE,FALSE,FALSE,FALSE,FALSE,538.4972319
50,200,1,0.4,,,538.4972319,,FALSE,FALSE,538.4972319,538.4972319,FALSE,FALSE,FALSE,FALSE,FALSE,538.4972319
50,200,1,0.85,,,485.9886638,,FALSE,FALSE,485.9886638,FALSE,485.9886638,FALSE,FALSE,FALSE,FALSE,485.9886638
50,200,1,0.85,,,485.9886638,,FALSE,FALSE,485.9886638,FALSE,485.9886638,FALSE,FALSE,FALSE,FALSE,485.9886638
50,200,1,0.85,,,485.9886638,,FALSE,FALSE,485.9886638,FALSE,485.9886638,FALSE,FALSE,FALSE,FALSE,485.9886638
50,200,1,1,,,470.1400465,,FALSE,FALSE,470.1400465,FALSE,FALSE,470.1400465,FALSE,FALSE,FALSE,470.1400465
50,200,1,1,,,470.1400465,,FALSE,FALSE,470.1400465,FALSE,FALSE,470.1400465,FALSE,FALSE,FALSE,470.1400465
50,200,1,1,,,470.1400465,,FALSE,FALSE,470.1400465,FALSE,FALSE,470.1400465,FALSE,FALSE,FALSE,470.1400465
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,min,470.1400465,,470.1400465,470.1400465,470.1400465,519.6196516,480.2385747,470.1400465,471.0878102,470.1400465,470.1400465,470.1400465
,,,,,max,588.934874,,588.934874,588.934874,588.934874,588.934874,529.7271969,549.5335804,588.934874,568.980877,568.980877,538.4972319
,,,,,average,511.3012327,,512.3047162,511.3215451,510.2774368,544.6728117,497.3998027,491.8310837,526.4139048,515.2999594,503.5583012,499.9327653
